zipfian_const, num_dpus_redundant, num_dpus_multiple, num_tasklets, num_CPU_Trees, num_DPU_Trees, num_queries, num_reqs_for_cpu, num_reqs_for_dpu, num_reqs_{cpu/(cpu+dpu)}[%], send_time, execution_time_cpu, execution_time_cpu_and_dpu, exec_time_{cpu/(cpu&dpu)}[%], send_and_execution_time, total_time, throughput
0.6, 1, 2047, 10, 16, 20471, 100000000, 2762500, 97237500, 2, 0.32096, 0.10238, 2.71908, 3.77, 3.04004, 20.26072, 36777184
0.6, 16, 2032, 10, 16, 20336, 100000000, 2776232, 97223768, 2, 0.27562, 0.12281, 1.95756, 6.27, 2.23318, 18.81041, 51083948
0.6, 64, 1984, 10, 16, 19904, 100000000, 2821464, 97178536, 2, 0.30814, 0.12646, 1.18820, 10.64, 1.49634, 17.65242, 84160984
0.6, 256, 1792, 10, 16, 18176, 100000000, 3023582, 96976418, 3, 0.39158, 0.14211, 0.66028, 21.52, 1.05186, 17.95413, 151450224
0.6, 512, 1536, 10, 16, 15872, 100000000, 3352870, 96647130, 3, 0.38383, 0.17746, 0.52354, 33.90, 0.90736, 16.25408, 191008480
0.6, 1024, 1024, 10, 16, 11264, 100000000, 4308462, 95691538, 4, 0.48274, 0.20976, 0.48731, 43.05, 0.97005, 17.54624, 205207776
0.6, 1536, 512, 10, 16, 6656, 100000000, 6066028, 93933972, 6, 0.61311, 0.30377, 0.59652, 50.92, 1.20963, 16.06197, 167637856
0.6, 2047, 1, 10, 16, 2057, 100000000, 11576860, 88423140, 11, 0.72854, 0.83579, 1.16734, 71.60, 1.89588, 17.62943, 85665208
0.6, 1, 2047, 10, 32, 20471, 100000000, 4598352, 95401648, 4, 0.26082, 0.21904, 1.94597, 11.26, 2.20679, 19.10798, 51388144
0.6, 16, 2032, 10, 32, 20336, 100000000, 4617750, 95382250, 4, 0.24527, 0.24422, 1.64362, 14.86, 1.88889, 17.40585, 60841244
0.6, 64, 1984, 10, 32, 19904, 100000000, 4681654, 95318346, 4, 0.21409, 0.24232, 1.09274, 22.18, 1.30683, 16.79245, 91512832
0.6, 256, 1792, 10, 32, 18176, 100000000, 4970478, 95029522, 4, 0.26092, 0.28070, 0.63955, 43.89, 0.90046, 17.67713, 156360176
0.6, 512, 1536, 10, 32, 15872, 100000000, 5437804, 94562196, 5, 0.28025, 0.31512, 0.51310, 61.42, 0.79335, 16.08908, 194893776
0.6, 1024, 1024, 10, 32, 11264, 100000000, 6700252, 93299748, 6, 0.34872, 0.38268, 0.48695, 78.59, 0.83567, 15.86406, 205359456
0.6, 1536, 512, 10, 32, 6656, 100000000, 9008596, 90991404, 9, 0.49665, 0.57862, 0.59988, 96.46, 1.09653, 15.92152, 166699168
0.6, 2047, 1, 10, 32, 2057, 100000000, 16230032, 83769968, 16, 0.53593, 1.06978, 1.20460, 88.81, 1.74053, 16.34794, 83015112
0.6, 1, 2047, 10, 64, 20471, 100000000, 7083124, 92916876, 7, 0.21172, 0.55035, 1.33964, 41.08, 1.55136, 17.65694, 74646696
