zipfian_const, num_dpus_redundant, num_dpus_multiple, num_tasklets, num_CPU_Trees, num_DPU_Trees, num_queries, num_reqs_for_cpu, num_reqs_for_dpu, num_reqs_{cpu/(cpu+dpu)}[%], send_time, execution_time_cpu, execution_time_cpu_and_dpu, exec_time_{cpu/(cpu&dpu)}[%], send_and_execution_time, total_time, throughput
0, 16, 2032, 10, 256, 20336, 100000000, 1289860, 98710140, 1, 0.03127, 0.13520, 0.15981, 84.60, 0.19108, 8.91253, 625743040
0, 64, 1984, 10, 256, 19904, 100000000, 1316760, 98683240, 1, 0.03303, 0.17198, 0.17343, 99.16, 0.20646, 8.96230, 576594880
0, 256, 1792, 10, 256, 18176, 100000000, 1436560, 98563440, 1, 0.03644, 0.13251, 0.17934, 73.89, 0.21578, 8.93571, 557590784
0, 512, 1536, 10, 256, 15872, 100000000, 1634860, 98365140, 1, 0.03787, 0.17421, 0.21182, 82.25, 0.24968, 9.05949, 472105632
0, 1024, 1024, 10, 256, 11264, 100000000, 2263920, 97736080, 2, 0.10914, 0.20105, 0.28586, 70.33, 0.39500, 9.25594, 349825280
0, 1536, 512, 10, 256, 6656, 100000000, 3735720, 96264280, 3, 0.12376, 0.18181, 0.47686, 38.13, 0.60062, 9.48420, 209706464
0, 2047, 1, 10, 256, 2057, 100000000, 11086600, 88913400, 11, 0.11501, 0.26147, 1.38160, 18.93, 1.49660, 10.15294, 72379856
0, 1, 2047, 10, 512, 20471, 100000000, 2483860, 97516140, 2, 0.03039, 0.23677, 0.23843, 99.30, 0.26882, 9.06768, 419415552
0, 16, 2032, 10, 512, 20336, 100000000, 2499680, 97500320, 2, 0.03164, 0.25861, 0.26026, 99.37, 0.29190, 8.96101, 384234080
0, 64, 1984, 10, 512, 19904, 100000000, 2551460, 97448540, 2, 0.05030, 0.28110, 0.28275, 99.42, 0.33305, 9.04184, 353674304
0, 256, 1792, 10, 512, 18176, 100000000, 2778460, 97221540, 2, 0.05351, 0.26244, 0.26407, 99.38, 0.31758, 9.04727, 378684608
0, 512, 1536, 10, 512, 15872, 100000000, 3164260, 96835740, 3, 0.03835, 0.25916, 0.26069, 99.41, 0.29904, 9.18522, 383598816
0, 1024, 1024, 10, 512, 11264, 100000000, 4375200, 95624800, 4, 0.10098, 0.30088, 0.30758, 97.82, 0.40856, 9.22128, 325118688
0, 1536, 512, 10, 512, 6656, 100000000, 7168460, 92831540, 7, 0.13140, 0.25658, 0.46109, 55.65, 0.59249, 9.40888, 216877408
0, 2047, 1, 10, 512, 2057, 100000000, 19952100, 80047900, 19, 0.10735, 0.40735, 1.24497, 32.72, 1.35232, 9.97622, 80323096
0, 1, 2047, 10, 1024, 20471, 100000000, 4795980, 95204020, 4, 0.03093, 0.48635, 0.48811, 99.64, 0.51904, 9.29372, 204872704
0, 16, 2032, 10, 1024, 20336, 100000000, 4827180, 95172820, 4, 0.03033, 0.55814, 0.56006, 99.66, 0.59039, 9.32393, 178553248
0, 64, 1984, 10, 1024, 19904, 100000000, 4923600, 95076400, 4, 0.03198, 0.45945, 0.46127, 99.61, 0.49325, 9.20315, 216792320
0, 256, 1792, 10, 1024, 18176, 100000000, 5359260, 94640740, 5, 0.03513, 0.48771, 0.48941, 99.65, 0.52455, 9.34864, 204326816
0, 512, 1536, 10, 1024, 15872, 100000000, 6082940, 93917060, 6, 0.03852, 0.41786, 0.41962, 99.58, 0.45814, 9.26192, 238313680
0, 1024, 1024, 10, 1024, 11264, 100000000, 8361740, 91638260, 8, 0.08336, 0.48540, 0.48731, 99.61, 0.57068, 9.36968, 205206912
0, 1536, 512, 10, 1024, 6656, 100000000, 13353500, 86646500, 13, 0.13150, 0.52997, 0.53165, 99.68, 0.66316, 9.40384, 188092976
0, 2047, 1, 10, 1024, 2057, 100000000, 33261760, 66738240, 33, 0.15818, 0.63385, 1.02456, 61.87, 1.18275, 9.85085, 97602592
